,age,gender,education,experience_prog,experience_ml,industry,team_size,salary,country_group,company_size_g,role_group,programming_lang_c,salary_avg
3927,0,0,0,3,0,0,5,0,1,1,0,3,500.0
3928,1,0,4,0,8,0,2,0,2,1,1,6,500.0
3929,7,0,0,2,8,8,0,18,0,2,3,3,55000.0
3930,5,2,4,4,5,0,5,15,1,0,2,4,4500.0
3931,2,2,4,4,8,3,4,22,1,0,1,5,8750.0
3932,0,2,0,3,0,3,4,17,1,0,1,2,6250.0
3933,3,0,4,0,8,1,0,10,1,0,0,1,27500.0
3934,2,0,4,0,7,0,5,8,2,2,0,2,22500.0
3935,2,0,4,3,0,3,6,1,2,1,1,1,1500.0
3936,6,0,1,2,4,7,4,14,3,0,3,2,400000.0
3937,7,0,4,0,0,12,0,0,0,0,2,1,500.0
3938,2,0,4,3,2,15,1,1,1,1,2,1,1500.0
3939,9,0,1,4,2,0,1,0,2,0,2,2,500.0
3940,5,0,4,1,2,3,4,24,0,1,2,5,95000.0
3941,6,0,2,4,2,3,5,5,2,1,0,6,17500.0
3942,3,0,4,4,0,10,5,0,2,0,0,2,500.0
3943,1,0,0,3,0,3,4,2,1,0,1,4,12500.0
3944,3,0,4,0,0,7,1,7,2,0,2,3,2500.0
3945,7,2,2,2,2,0,5,22,2,2,0,5,8750.0
3946,2,0,0,4,2,0,5,3,2,0,2,2,112500.0
3947,2,0,4,5,8,0,1,1,2,2,0,3,1500.0
3948,2,0,1,1,5,0,4,16,0,0,2,3,45000.0
3949,1,2,4,3,0,3,2,8,1,0,1,3,22500.0
3950,0,0,0,0,8,0,0,0,2,2,2,3,500.0
3951,1,0,5,0,0,15,0,0,1,2,2,1,500.0
3952,8,0,1,1,2,5,0,8,1,1,3,1,22500.0
3953,2,2,0,0,8,3,0,17,1,0,1,3,6250.0
3954,2,0,4,4,5,14,6,18,0,0,2,3,55000.0
3955,1,2,4,3,8,15,2,7,2,2,1,2,2500.0
3956,2,0,0,3,0,15,1,22,1,0,1,2,8750.0
3957,1,0,0,3,2,3,2,0,1,1,2,4,500.0
3958,2,2,1,3,2,0,6,13,3,2,2,2,35000.0
3959,3,0,4,0,8,17,4,8,1,0,2,2,22500.0
3960,3,0,4,4,8,15,5,1,2,2,1,5,1500.0
3961,6,0,4,4,8,3,4,12,2,0,1,4,3500.0
3962,5,0,1,2,0,0,6,10,2,0,2,3,27500.0
3963,3,0,5,0,0,0,4,8,1,0,2,2,22500.0
3964,3,0,0,4,7,0,1,0,1,1,3,6,500.0
3965,3,0,4,4,5,0,6,3,2,1,2,6,112500.0
3966,0,0,0,3,0,1,4,1,0,0,1,2,1500.0
3967,3,0,4,0,2,9,5,2,2,0,1,2,12500.0
3968,3,2,4,0,2,0,1,21,2,0,0,2,75000.0
3969,3,0,4,4,5,3,4,4,0,0,3,2,137500.0
3970,2,0,4,4,6,10,4,6,0,0,3,2,175000.0
3971,4,0,1,4,0,5,2,18,2,1,2,5,55000.0
3972,3,0,0,4,7,3,1,8,2,0,3,3,22500.0
3973,6,0,0,1,8,5,5,7,2,0,0,1,2500.0
3974,2,0,4,5,8,0,1,0,2,2,0,2,500.0
3975,5,0,6,2,8,5,0,13,3,0,3,4,35000.0
3976,3,0,4,1,6,3,1,6,3,2,2,2,175000.0
3977,1,0,0,0,0,3,5,1,2,0,1,5,1500.0
3978,3,0,4,0,0,4,4,1,0,0,2,1,1500.0
3979,6,2,6,2,2,1,4,1,2,0,2,5,1500.0
3980,3,2,4,5,8,0,0,0,0,1,3,4,500.0
3981,1,0,4,3,4,12,1,0,0,2,2,1,500.0
3982,5,2,4,0,0,1,6,12,2,2,0,3,3500.0
3983,2,0,6,0,8,0,1,0,2,2,1,3,500.0
3984,8,2,4,5,8,3,4,11,3,0,0,2,275000.0
3985,3,2,4,3,6,1,4,8,0,1,2,4,22500.0
3986,1,0,4,0,8,3,4,0,0,0,2,1,500.0
3987,0,0,0,5,8,15,1,0,1,2,0,1,500.0
3988,5,0,3,1,8,3,0,21,2,1,2,3,75000.0
3989,1,0,0,0,8,1,6,2,1,0,1,4,12500.0
3990,3,0,0,5,8,11,0,15,2,1,3,2,4500.0
3991,2,0,1,4,2,0,1,13,0,2,2,2,35000.0
3992,4,0,4,1,6,3,4,4,1,0,1,2,137500.0
3993,3,2,1,5,7,0,5,0,1,0,3,7,500.0
3994,1,0,4,5,8,15,0,0,2,2,0,1,500.0
3995,2,2,6,5,7,16,1,8,0,2,3,1,22500.0
3996,6,0,1,3,5,5,5,16,2,1,2,2,45000.0
3997,2,2,1,3,2,3,6,1,2,2,2,1,1500.0
3998,3,0,4,4,5,1,2,5,2,1,0,1,17500.0
3999,4,0,4,3,8,1,6,15,2,1,0,4,4500.0
4000,2,2,1,4,5,0,5,1,0,0,2,2,1500.0
4001,0,0,4,3,8,3,6,0,3,2,1,3,500.0
4002,1,0,4,0,0,3,2,7,1,0,0,2,2500.0
4003,4,2,4,0,7,13,5,13,2,1,0,2,35000.0
4004,7,0,1,2,6,0,6,5,2,0,3,2,17500.0
4005,3,0,1,0,2,13,5,17,2,2,2,2,6250.0
4006,2,0,0,0,4,3,2,0,1,1,0,5,500.0
4007,5,0,0,5,7,3,4,3,2,0,1,1,112500.0
4008,5,2,0,3,8,3,3,21,0,0,3,1,75000.0
4009,4,0,0,1,2,15,5,18,0,0,1,1,55000.0
4010,3,0,4,4,2,16,1,3,3,2,0,1,112500.0
4011,6,0,4,0,2,8,0,0,2,1,1,1,500.0
4012,3,0,4,1,6,3,2,10,1,1,1,4,27500.0
4013,3,0,4,2,8,0,1,22,2,0,1,1,8750.0
4014,2,0,4,5,8,16,2,2,0,0,0,1,12500.0
4015,4,0,4,4,8,15,1,2,2,2,3,3,12500.0
4016,0,0,0,0,8,3,5,17,1,0,1,6,6250.0
4017,0,0,4,0,0,3,1,0,2,1,1,1,500.0
4018,4,0,6,3,2,1,4,2,0,0,0,3,12500.0
4019,5,0,4,2,3,10,4,3,0,0,2,2,112500.0
4020,2,0,0,3,0,0,5,1,1,1,1,4,1500.0
4021,2,2,4,0,4,9,2,2,2,0,2,3,12500.0
4022,3,0,4,3,2,1,4,5,1,0,1,4,17500.0
4023,3,0,4,0,2,0,1,1,2,2,0,3,1500.0
4024,1,0,6,3,2,14,5,17,1,2,3,1,6250.0
4025,1,0,0,0,8,10,5,0,0,2,1,5,500.0
4026,4,0,4,1,2,5,2,12,2,1,2,1,3500.0
4027,6,0,4,2,8,3,0,3,2,0,0,1,112500.0
4028,7,0,1,1,2,0,1,0,2,0,2,1,500.0
4029,0,0,0,0,8,3,6,0,1,1,2,4,500.0
4030,4,0,0,0,0,1,1,21,2,0,3,1,75000.0
4031,2,2,0,0,7,3,0,24,3,0,0,3,95000.0
4032,1,0,0,0,0,16,5,7,2,2,1,2,2500.0
4033,0,0,0,0,8,1,2,12,0,1,2,2,3500.0
4034,4,0,4,5,8,3,0,0,2,2,3,1,500.0
4035,3,2,1,4,6,3,5,13,1,0,2,1,35000.0
4036,2,0,1,5,7,0,1,0,2,2,0,4,500.0
4037,3,0,4,3,8,0,0,22,2,0,0,3,8750.0
4038,5,0,0,1,2,6,2,24,2,0,1,3,95000.0
4039,1,2,4,5,8,3,6,2,2,2,2,2,12500.0
4040,2,0,4,0,8,0,1,0,1,0,3,4,500.0
4041,2,0,4,0,0,3,1,7,2,0,1,2,2500.0
4042,4,0,4,4,5,1,4,3,0,0,2,3,112500.0
4043,3,2,4,4,6,3,5,3,2,2,2,1,112500.0
4044,5,0,4,2,7,8,0,3,3,0,1,2,112500.0
4045,4,2,1,1,1,0,6,22,2,2,0,1,8750.0
4046,6,0,4,2,2,1,4,4,2,0,1,1,137500.0
4047,5,0,4,1,6,5,6,3,2,0,3,1,112500.0
4048,2,0,3,3,0,17,1,12,2,2,1,3,3500.0
4049,0,2,6,5,7,0,0,0,2,2,2,1,500.0
4050,1,0,0,3,0,0,5,12,2,2,0,4,3500.0
4051,1,2,0,0,8,13,5,3,0,0,1,3,112500.0
4052,8,0,2,0,0,5,6,23,0,0,1,2,85000.0
4053,6,0,4,3,2,9,2,17,0,1,2,2,6250.0
4054,1,2,0,4,8,14,4,12,1,0,1,3,3500.0
4055,1,0,0,0,8,3,1,0,1,1,2,1,500.0
4056,2,0,1,3,0,8,1,10,0,0,1,1,27500.0
4057,2,0,0,5,8,11,2,8,2,0,0,2,22500.0
4058,5,0,4,0,0,3,4,1,1,0,0,2,1500.0
4059,0,0,0,0,8,3,5,22,1,0,1,7,8750.0
4060,4,0,1,4,6,3,2,18,2,1,2,3,55000.0
4061,2,2,4,4,5,3,5,24,2,0,0,2,95000.0
4062,2,0,0,3,4,3,1,1,2,2,0,3,1500.0
4063,1,0,6,0,8,16,5,0,2,0,1,4,500.0
4064,4,0,4,4,6,7,4,6,3,0,2,2,175000.0
4065,1,2,0,5,7,3,5,2,2,2,0,1,12500.0
4066,2,0,4,4,5,7,5,5,1,0,1,3,17500.0
4067,10,0,4,2,0,8,2,1,2,0,2,3,1500.0
4068,3,2,4,0,8,0,1,15,0,1,2,3,4500.0
4069,6,0,6,4,8,16,1,16,2,1,0,2,45000.0
4070,2,0,4,0,8,0,5,0,2,2,1,3,500.0
4071,5,2,5,1,1,0,5,24,0,0,2,5,95000.0
4072,2,0,4,4,0,3,6,8,2,0,2,3,22500.0
4073,0,2,0,0,8,0,0,0,1,0,1,2,500.0
4074,2,2,6,5,8,10,2,18,3,0,0,3,55000.0
4075,4,0,4,0,4,0,0,7,2,2,3,5,2500.0
4076,5,0,1,4,7,0,0,17,2,0,2,2,6250.0
4077,1,0,4,3,0,16,0,13,2,0,2,4,35000.0
4078,7,2,5,1,8,0,0,22,0,0,2,1,8750.0
4079,2,0,0,3,0,1,6,21,1,2,2,4,75000.0
4080,0,0,0,5,8,3,1,2,2,2,1,1,12500.0
4081,3,0,1,0,7,0,1,17,1,1,3,3,6250.0
4082,1,0,3,5,8,4,1,10,0,0,2,3,27500.0
4083,4,0,4,0,0,8,1,0,2,0,1,2,500.0
4084,1,2,0,3,0,1,4,2,2,0,2,2,12500.0
4085,2,0,6,0,0,12,5,0,2,1,2,3,500.0
4086,2,2,4,4,7,1,1,18,2,2,3,2,55000.0
4087,3,0,3,5,8,10,6,17,1,0,3,1,6250.0
4088,3,0,0,1,5,3,4,20,1,1,1,2,65000.0
4089,3,2,1,4,7,3,4,11,3,0,1,1,275000.0
4090,5,2,0,3,8,5,5,0,2,2,3,3,500.0
4091,4,0,4,0,8,4,4,22,1,0,3,4,8750.0
4092,7,0,4,2,6,0,0,0,2,0,1,3,500.0
4093,2,0,0,3,2,3,6,5,1,0,1,1,17500.0
4094,9,0,1,2,7,10,0,9,2,2,2,1,225000.0
4095,1,0,4,0,8,1,4,8,0,0,0,2,22500.0
4096,5,0,4,0,0,16,1,8,2,1,3,1,22500.0
4097,3,0,0,0,0,3,6,20,2,0,2,1,65000.0
4098,1,0,0,5,8,0,2,0,2,2,0,3,500.0
4099,7,0,1,2,3,0,4,6,3,0,3,3,175000.0
4100,2,0,4,0,2,15,1,13,0,1,0,2,35000.0
4101,0,2,0,0,8,3,6,0,1,2,1,4,500.0
4102,5,2,0,4,8,5,1,1,2,0,0,4,1500.0
4103,6,0,0,5,8,4,5,2,2,0,0,2,12500.0
4104,2,0,4,3,2,15,2,1,2,0,1,2,1500.0
4105,3,1,4,2,6,5,2,6,2,2,3,5,175000.0
4106,5,0,1,4,2,3,5,15,2,0,1,3,4500.0
4107,2,0,0,0,0,3,5,15,2,2,1,4,4500.0
4108,4,0,0,0,2,0,1,0,2,2,1,3,500.0
4109,1,2,4,0,8,0,0,0,2,2,2,1,500.0
4110,2,1,4,0,0,15,0,0,0,2,2,2,500.0
4111,4,0,1,0,8,3,4,9,3,0,3,2,225000.0
4112,8,0,4,2,1,9,3,3,0,0,2,3,112500.0
4113,5,0,1,1,6,4,4,4,2,0,2,3,137500.0
4114,2,0,0,3,7,3,0,15,2,0,1,1,4500.0
4115,0,0,0,0,8,3,4,17,1,2,1,2,6250.0
4116,1,0,4,5,8,15,1,1,1,1,2,1,1500.0
4117,3,0,0,4,7,3,1,10,1,0,3,2,27500.0
4118,3,2,0,0,8,15,4,2,2,0,3,1,12500.0
4119,3,0,1,3,8,0,4,24,0,0,2,2,95000.0
4120,1,2,1,5,2,7,5,0,2,0,2,2,500.0
4121,5,0,4,3,2,3,5,24,0,0,0,3,95000.0
4122,3,0,0,1,8,3,6,2,1,0,1,1,12500.0
4123,1,0,0,3,2,15,0,0,1,2,1,1,500.0
4124,4,2,0,0,7,1,4,15,1,0,3,1,4500.0
4125,5,0,0,2,5,2,6,6,2,0,0,3,175000.0
4126,2,0,6,3,8,1,1,17,2,2,1,2,6250.0
4127,2,0,4,3,4,8,3,16,0,2,1,2,45000.0
4128,1,0,0,3,8,3,4,0,2,0,2,1,500.0
4129,5,0,1,1,6,16,5,18,2,2,2,2,55000.0
4130,5,0,4,0,0,15,4,15,2,0,2,1,4500.0
4131,4,0,4,5,8,1,6,7,2,0,0,1,2500.0
4132,0,2,4,3,8,15,0,0,1,2,0,2,500.0
4133,1,0,0,0,8,3,0,0,1,2,1,1,500.0
4134,2,0,0,4,0,0,0,0,2,1,2,5,500.0
4135,1,0,0,4,2,17,2,5,1,0,1,3,17500.0
4136,4,0,1,0,2,6,4,3,3,0,2,3,112500.0
4137,3,0,1,3,8,0,5,0,1,2,2,2,500.0
4138,3,0,4,1,1,3,4,23,2,0,1,5,85000.0
4139,3,2,0,1,8,15,4,5,1,0,1,4,17500.0
4140,0,0,0,3,2,0,0,2,0,0,2,4,12500.0
4141,3,0,1,3,0,5,1,20,2,1,2,3,65000.0
4142,3,0,4,3,2,7,4,16,0,0,1,2,45000.0
4143,9,0,0,2,8,10,3,3,3,0,2,1,112500.0
4144,0,0,0,5,7,3,0,0,2,2,2,2,500.0
4145,3,0,4,1,4,4,5,20,2,2,1,1,65000.0
4146,3,0,2,0,8,17,1,5,0,2,2,3,17500.0
4147,9,0,4,1,0,9,1,18,2,1,0,3,55000.0
4148,7,0,0,2,8,1,1,0,3,2,2,2,500.0
4149,1,0,4,3,2,13,3,24,3,0,1,2,95000.0
4150,6,0,4,2,3,15,4,24,2,0,0,3,95000.0
4151,2,0,0,0,8,3,5,5,1,1,1,2,17500.0
4152,6,0,1,2,8,14,5,4,2,1,2,4,137500.0
4153,0,0,6,5,8,3,1,0,2,2,0,3,500.0
4154,2,2,4,4,4,14,1,13,0,1,2,3,35000.0
4155,2,0,0,3,0,3,6,5,0,0,1,4,17500.0
4156,9,0,0,4,8,5,0,0,3,2,2,1,500.0
4157,3,0,5,3,2,8,4,8,1,0,1,3,22500.0
4158,0,0,0,0,8,3,1,0,2,2,2,4,500.0
4159,2,0,4,3,4,9,2,24,2,0,2,2,95000.0
4160,1,0,0,3,4,10,5,22,2,2,1,1,8750.0
4161,6,0,4,2,8,2,4,1,0,0,3,4,1500.0
4162,3,0,0,4,0,1,1,13,2,0,0,2,35000.0
4163,4,1,4,0,2,1,4,7,1,0,0,3,2500.0
4164,1,0,0,0,8,0,0,2,1,0,1,3,12500.0
4165,3,2,4,3,0,0,0,8,2,0,3,2,22500.0
4166,6,0,1,1,6,0,1,16,2,0,2,1,45000.0
4167,4,0,4,3,1,14,4,9,2,0,2,2,225000.0
4168,0,2,0,0,7,15,0,0,1,2,1,1,500.0
4169,6,0,4,3,5,0,6,2,0,2,2,1,12500.0
4170,2,0,4,1,6,14,4,4,3,0,1,5,137500.0
4171,4,0,4,5,8,0,0,13,2,1,3,1,35000.0
4172,2,0,4,0,2,0,5,0,2,1,2,3,500.0
4173,3,0,0,3,2,16,4,13,2,0,2,2,35000.0
4174,7,0,6,1,8,3,0,1,0,1,2,2,1500.0
4175,4,0,1,3,8,0,6,0,2,2,2,2,500.0
4176,3,0,1,4,0,5,5,2,1,1,2,2,12500.0
4177,7,2,0,5,7,4,4,0,0,0,3,2,500.0
4178,2,0,4,0,8,0,2,0,1,1,1,4,500.0
4179,3,0,4,0,8,12,4,17,2,1,0,1,6250.0
4180,6,0,0,5,8,16,1,12,2,2,1,1,3500.0
4181,1,0,0,0,8,13,3,8,1,1,2,1,22500.0
4182,2,0,0,0,8,1,1,2,2,2,0,2,12500.0
4183,6,0,4,0,8,17,0,16,0,1,3,2,45000.0
4184,0,0,0,3,2,15,5,1,1,0,0,7,1500.0
4185,2,0,0,3,0,3,6,22,2,0,2,2,8750.0
4186,3,0,1,3,7,0,1,0,2,2,1,2,500.0
4187,6,0,4,1,6,0,4,8,1,1,0,4,22500.0
4188,5,0,1,3,2,0,0,10,2,1,3,2,27500.0
4189,2,0,0,5,0,2,1,0,2,2,0,1,500.0
4190,9,0,4,2,2,1,4,6,3,0,1,2,175000.0
4191,2,0,0,0,7,10,4,7,1,0,1,3,2500.0
4192,3,0,0,4,8,9,1,7,0,1,1,2,2500.0
4193,0,0,6,0,8,0,0,0,2,2,1,2,500.0
4194,3,0,4,0,8,10,5,3,2,0,0,2,112500.0
4195,2,0,0,5,8,11,0,21,2,0,0,2,75000.0
4196,5,2,4,5,8,1,5,0,2,2,0,1,500.0
4197,6,0,4,2,8,14,0,21,0,0,1,4,75000.0
4198,2,0,6,5,2,3,6,6,2,0,0,1,175000.0
4199,3,0,0,5,8,2,1,12,0,2,0,2,3500.0
4200,0,0,6,3,2,1,4,7,0,0,1,2,2500.0
4201,1,0,4,5,8,0,6,0,1,2,0,2,500.0
4202,1,0,0,5,7,14,1,0,2,2,2,4,500.0
4203,9,1,4,1,7,0,4,16,3,0,1,5,45000.0
4204,7,0,4,1,8,1,0,2,2,2,1,4,12500.0
4205,4,2,0,0,7,0,0,0,2,2,3,1,500.0
4206,3,2,1,4,4,4,4,3,0,0,0,6,112500.0
4207,3,0,4,4,4,0,5,4,3,2,1,3,137500.0
4208,5,0,4,3,5,1,1,3,0,2,3,2,112500.0
4209,0,0,0,3,0,1,4,12,2,0,2,2,3500.0
4210,3,0,4,3,4,0,5,3,2,2,1,8,112500.0
4211,4,0,4,1,5,3,2,18,1,0,2,5,55000.0
4212,3,0,0,3,7,11,4,23,3,0,0,3,85000.0
4213,6,0,0,2,2,11,4,3,2,0,1,3,112500.0
4214,2,0,4,1,5,3,2,1,2,0,2,6,1500.0
4215,3,0,0,4,2,3,6,8,2,1,0,1,22500.0
4216,1,0,4,0,0,1,4,8,0,0,0,1,22500.0
4217,6,0,6,2,0,3,1,0,0,2,0,4,500.0
4218,2,2,1,3,0,3,1,1,2,2,1,4,1500.0
4219,2,0,4,0,8,16,4,22,2,1,0,2,8750.0
4220,4,0,0,2,7,3,0,10,0,1,1,1,27500.0
4221,6,0,3,2,7,10,0,20,2,0,0,2,65000.0
4222,2,2,4,1,7,3,4,16,2,0,1,1,45000.0
4223,3,0,0,5,8,12,1,0,2,1,0,2,500.0
4224,8,0,4,0,8,10,4,24,3,0,0,2,95000.0
4225,9,0,4,1,7,0,1,8,2,1,0,3,22500.0
4226,1,0,4,0,0,13,1,1,1,1,0,2,1500.0
4227,1,0,0,3,2,15,4,0,1,0,2,7,500.0
4228,3,2,4,3,2,3,4,0,0,0,1,1,500.0
4229,4,0,2,0,0,8,0,16,2,2,3,1,45000.0
4230,2,0,0,3,0,8,4,24,3,0,2,1,95000.0
4231,2,2,4,0,0,7,4,13,2,1,1,1,35000.0
4232,2,0,4,5,8,0,5,0,0,2,1,3,500.0
4233,3,0,0,1,0,15,1,10,0,1,3,3,27500.0
4234,3,0,0,0,0,12,5,7,2,0,1,2,2500.0
4235,9,0,1,2,0,0,3,8,2,0,2,4,22500.0
4236,9,0,1,2,6,16,6,18,2,2,2,3,55000.0
4237,6,2,0,1,8,0,0,2,3,0,3,1,12500.0
4238,1,2,4,3,0,0,0,0,2,0,0,5,500.0
4239,6,0,4,2,6,14,4,20,1,0,2,1,65000.0
4240,6,0,4,1,2,12,5,6,3,0,2,2,175000.0
4241,4,2,1,1,4,0,6,0,2,2,2,5,500.0
4242,2,0,0,5,8,4,1,16,0,2,0,2,45000.0
4243,3,0,4,4,5,1,2,18,0,0,2,4,55000.0
4244,3,0,4,3,8,15,1,13,2,1,1,4,35000.0
4245,6,0,1,4,8,0,0,17,2,0,0,3,6250.0
4246,7,0,1,1,6,3,4,7,1,0,2,3,2500.0
4247,5,0,4,0,0,3,4,3,3,0,1,2,112500.0
4248,5,0,4,4,0,16,1,7,2,0,1,1,2500.0
4249,6,0,4,2,2,3,5,23,0,1,1,4,85000.0
4250,3,2,0,3,2,3,2,15,1,0,2,2,4500.0
4251,1,0,4,0,7,3,6,13,2,1,1,3,35000.0
4252,3,0,4,4,4,2,5,10,1,1,2,2,27500.0
4253,2,0,1,3,4,0,4,17,1,2,2,1,6250.0
4254,0,0,3,0,8,0,5,22,0,1,2,2,8750.0
4255,6,0,0,2,2,7,3,4,2,0,2,2,137500.0
4256,1,2,1,0,7,0,5,14,2,2,2,5,400000.0
4257,5,0,4,1,0,0,5,3,3,0,2,2,112500.0
4258,4,0,4,4,1,2,4,13,1,0,2,2,35000.0
4259,1,0,0,3,7,3,1,0,1,0,1,3,500.0
4260,5,0,3,0,8,0,2,13,0,0,0,1,35000.0
4261,8,0,0,2,7,14,0,21,3,2,0,3,75000.0
4262,6,2,1,1,0,2,1,2,2,1,0,2,12500.0
4263,4,0,4,3,2,3,3,18,2,0,0,2,55000.0
4264,6,0,4,2,5,1,5,4,0,0,2,3,137500.0
4265,0,0,3,5,8,15,0,2,0,2,2,2,12500.0
4266,1,0,4,0,0,1,5,0,2,2,1,4,500.0
4267,5,0,4,5,7,4,1,16,2,0,0,1,45000.0
4268,6,0,5,2,3,0,4,16,0,0,2,5,45000.0
4269,5,2,5,2,6,9,4,3,3,0,0,4,112500.0
4270,4,0,0,4,2,7,1,12,2,0,1,2,3500.0
4271,6,2,6,5,7,3,1,8,0,2,3,1,22500.0
4272,0,0,0,0,8,0,1,0,2,2,1,1,500.0
4273,4,0,6,1,0,1,5,2,2,0,1,3,12500.0
4274,4,0,0,3,8,3,1,0,2,2,1,4,500.0
4275,8,1,1,1,6,15,6,2,2,0,2,3,12500.0
4276,3,0,1,1,6,0,5,1,2,0,2,4,1500.0
4277,2,0,0,5,8,8,4,20,2,0,0,2,65000.0
4278,2,2,1,4,8,0,0,0,2,0,1,2,500.0
4279,9,0,6,2,7,3,0,0,2,2,3,3,500.0
4280,6,0,5,2,1,0,4,10,1,0,2,7,27500.0
4281,3,0,1,3,0,17,1,5,2,2,2,2,17500.0
4282,5,0,4,1,0,8,5,2,0,0,1,2,12500.0
4283,2,2,0,5,7,16,1,2,2,0,0,1,12500.0
4284,4,2,4,0,0,10,1,21,2,2,2,3,75000.0
4285,1,0,0,0,2,1,4,22,0,0,0,2,8750.0
4286,5,0,4,2,1,14,1,8,2,2,2,3,22500.0
4287,1,0,0,5,8,15,0,0,1,2,2,1,500.0
4288,3,0,0,5,8,12,1,22,2,2,2,1,8750.0
4289,2,0,0,3,7,3,0,0,2,1,1,5,500.0
4290,3,0,0,0,7,1,2,17,2,0,3,1,6250.0
4291,3,0,0,3,2,1,4,16,2,0,2,3,45000.0
4292,6,0,3,0,8,10,0,4,2,0,2,1,137500.0
4293,1,0,0,0,8,14,1,7,2,2,2,1,2500.0
4294,4,0,4,1,8,1,2,2,2,0,1,5,12500.0
4295,2,0,4,4,2,0,1,16,2,2,0,3,45000.0
4296,0,2,6,5,8,0,0,0,2,2,0,1,500.0
4297,5,0,5,4,6,3,4,6,2,0,2,3,175000.0
4298,1,0,4,4,2,3,1,0,2,2,1,2,500.0
4299,3,0,4,1,0,11,6,3,3,0,1,6,112500.0
4300,7,0,0,2,6,8,6,13,0,0,0,2,35000.0
4301,3,0,4,5,8,14,0,13,0,0,3,2,35000.0
4302,1,0,4,5,8,7,1,17,1,2,0,3,6250.0
4303,2,0,0,0,0,3,4,12,1,0,2,1,3500.0
4304,4,0,0,5,8,0,0,0,1,2,1,3,500.0
4305,4,0,4,5,8,4,0,5,1,1,2,2,17500.0
4306,10,0,5,2,8,5,4,9,3,0,2,1,225000.0
4307,1,2,4,5,8,3,5,0,1,0,0,4,500.0
4308,2,2,1,3,4,0,4,16,0,0,3,1,45000.0
4309,1,0,4,0,8,14,4,2,3,0,1,3,12500.0
4310,3,2,4,5,8,0,1,0,2,2,3,1,500.0
4311,9,0,0,2,0,9,1,0,2,2,0,2,500.0
4312,2,2,0,5,8,16,6,1,1,0,2,4,1500.0
4313,3,0,4,4,5,1,3,10,2,0,2,4,27500.0
4314,1,0,6,3,7,3,5,5,0,0,1,3,17500.0
4315,6,0,0,2,0,0,0,20,2,1,3,1,65000.0
4316,0,0,4,0,0,3,1,1,2,2,1,2,1500.0
4317,1,0,0,4,2,1,4,22,0,0,0,1,8750.0
4318,3,0,4,0,0,12,6,1,1,0,0,2,1500.0
4319,2,0,1,3,4,3,5,17,3,1,1,1,6250.0
4320,5,0,0,5,8,9,5,2,2,2,1,1,12500.0
4321,1,0,6,0,8,8,6,12,1,1,2,6,3500.0
4322,4,0,4,1,2,7,4,16,2,0,0,2,45000.0
4323,2,2,0,0,0,15,4,5,2,0,1,2,17500.0
4324,3,2,0,3,7,15,1,3,2,1,3,1,112500.0
4325,1,0,4,3,8,3,1,12,1,2,1,4,3500.0
4326,5,0,0,0,8,17,4,17,0,0,0,2,6250.0
4327,1,2,0,5,7,3,3,0,2,1,1,1,500.0
4328,2,0,4,0,8,14,4,16,2,0,0,1,45000.0
4329,3,0,4,4,6,11,4,11,3,0,1,2,275000.0
4330,3,0,4,3,0,16,6,4,0,0,2,3,137500.0
4331,7,0,1,2,1,1,4,4,2,0,2,3,137500.0
4332,0,2,6,5,7,3,0,0,2,2,1,1,500.0
4333,1,1,0,0,2,3,3,24,3,0,0,3,95000.0
4334,4,0,1,3,0,17,6,1,0,0,2,1,1500.0
4335,3,0,0,4,4,1,4,22,1,0,1,1,8750.0
4336,2,2,4,3,8,1,1,1,2,1,1,8,1500.0
4337,6,0,1,0,2,0,4,18,2,0,2,3,55000.0
4338,0,2,0,0,8,0,1,0,1,0,0,5,500.0
4339,3,0,0,5,8,5,1,7,2,0,0,1,2500.0
4340,4,0,4,1,4,3,1,8,1,0,2,3,22500.0
4341,2,0,0,5,8,12,6,5,1,1,2,2,17500.0
4342,4,0,0,4,8,15,4,18,1,0,0,1,55000.0
4343,3,0,4,5,7,10,0,12,1,2,3,1,3500.0
4344,4,1,4,0,7,14,4,18,1,0,0,2,55000.0
4345,2,0,0,3,8,3,1,7,1,0,0,3,2500.0
4346,3,2,4,5,7,5,1,7,0,0,0,4,2500.0
4347,2,0,1,4,5,5,4,8,0,0,2,2,22500.0
4348,1,0,0,4,0,14,4,17,1,0,1,4,6250.0
4349,8,0,4,3,4,3,1,18,2,2,2,1,55000.0
4350,2,0,4,4,5,0,1,3,3,0,2,3,112500.0
4351,4,0,4,1,2,14,1,24,2,2,1,2,95000.0
4352,7,0,0,0,7,3,4,23,3,0,3,3,85000.0
4353,6,0,4,1,4,3,6,20,1,0,2,8,65000.0
4354,3,0,4,3,0,3,1,13,2,1,1,3,35000.0
4355,3,2,4,4,8,3,4,4,3,0,2,3,137500.0
4356,9,0,4,2,2,1,4,17,0,0,1,3,6250.0
4357,3,0,3,3,0,3,1,12,2,0,0,4,3500.0
4358,8,0,1,4,6,0,1,23,3,0,2,3,85000.0
4359,3,0,4,4,5,3,4,3,0,0,1,2,112500.0
4360,1,0,0,5,8,3,4,0,2,0,0,1,500.0
4361,1,2,4,0,8,3,6,0,2,2,0,2,500.0
4362,0,0,6,0,8,3,4,15,1,2,2,3,4500.0
4363,6,0,1,5,2,8,0,18,0,2,1,1,55000.0
4364,2,2,4,5,7,9,4,5,2,0,0,2,17500.0
