,country,experience_ml,age,role_group,gender,salary_avg
2225,France,2-3 years,22-24,Data Scientist,Man,1500.0
2226,Germany,No experience,45-49,Data Scientist,Man,75000.0
2227,Italy,2-3 years,25-29,Data Scientist,Woman,22500.0
2228,Netherlands,Under 1 year,35-39,Data Engineer,Man,500.0
2229,Italy,1-2 years,40-44,Data Analyst,Man,22500.0
2230,UK,5-10 years,50-54,Data Scientist,Man,137500.0
2231,UK,20 or more years,50-54,Data Scientist,Woman,112500.0
2232,France,5-10 years,30-34,Data Scientist,Man,55000.0
2233,Germany,1-2 years,25-29,Data Analyst,Man,35000.0
2234,Spain,3-4 years,45-49,Data Analyst,Man,35000.0
2235,Netherlands,No experience,50-54,Other,Man,75000.0
2236,France,Under 1 year,25-29,Other,Man,65000.0
2237,Russia,5-10 years,30-34,Data Scientist,Man,35000.0
2238,UK,1-2 years,55-59,Other,Man,35000.0
2239,Spain,2-3 years,50-54,Data Scientist,Man,35000.0
2240,Ukraine,1-2 years,35-39,Data Engineer,Man,8750.0
2241,Switzerland,Under 1 year,25-29,Data Scientist,Man,3500.0
2242,Greece,3-4 years,30-34,Data Scientist,Man,35000.0
2243,Italy,2-3 years,35-39,Data Engineer,Man,55000.0
2244,Poland,Under 1 year,25-29,Data Analyst,Man,17500.0
2245,Germany,No experience,50-54,Data Analyst,Woman,3500.0
2246,Russia,Under 1 year,35-39,Other,Man,12500.0
2247,France,5-10 years,30-34,Data Scientist,Man,35000.0
2248,Belarus,Under 1 year,30-34,Other,Woman,500.0
2249,Spain,10-20 years,40-44,Data Scientist,Other,55000.0
2250,Spain,No experience,40-44,Data Engineer,Man,27500.0
2251,France,2-3 years,30-34,Data Scientist,Man,65000.0
2252,Russia,Under 1 year,30-34,Data Analyst,Man,12500.0
2253,Russia,Under 1 year,25-29,Data Scientist,Man,12500.0
2254,Poland,10-20 years,35-39,Data Scientist,Man,112500.0
2255,Portugal,2-3 years,35-39,Data Analyst,Woman,27500.0
2256,Russia,5-10 years,25-29,Data Engineer,Man,55000.0
2257,Ukraine,1-2 years,35-39,Data Scientist,Man,12500.0
2258,Germany,4-5 years,40-44,Data Engineer,Woman,112500.0
2259,Italy,1-2 years,45-49,Other,Man,500.0
2260,Ukraine,5-10 years,40-44,Data Engineer,Man,75000.0
2261,Netherlands,1-2 years,30-34,Data Scientist,Man,65000.0
2262,Russia,Under 1 year,22-24,Data Analyst,Man,500.0
2263,UK,Under 1 year,35-39,Data Scientist,Other,500.0
2264,Romania,1-2 years,30-34,Data Engineer,Man,22500.0
2265,Sweden,2-3 years,25-29,Data Engineer,Man,39176.71626648631
2266,France,3-4 years,25-29,Data Scientist,Man,65000.0
2267,France,2-3 years,25-29,Data Scientist,Man,55000.0
2268,Greece,Under 1 year,25-29,Data Analyst,Man,500.0
2269,Italy,4-5 years,30-34,Other,Man,75000.0
2270,Spain,No experience,45-49,Data Scientist,Man,39176.71626648631
2271,Poland,1-2 years,50-54,Data Scientist,Man,500.0
2272,Spain,Under 1 year,25-29,Other,Man,22500.0
2273,Poland,No experience,45-49,Data Engineer,Man,39176.71626648631
2274,UK,No experience,35-39,Data Analyst,Man,35000.0
2275,Ukraine,Under 1 year,40-44,Data Engineer,Man,12500.0
2276,France,No experience,40-44,Data Analyst,Man,45000.0
2277,Belgium,4-5 years,55-59,Other,Man,75000.0
2278,Spain,5-10 years,50-54,Other,Man,55000.0
2279,Italy,Under 1 year,25-29,Other,Man,35000.0
2280,Spain,10-20 years,50-54,Data Engineer,Man,35000.0
2281,UK,3-4 years,25-29,Data Engineer,Man,85000.0
2282,UK,Under 1 year,50-54,Data Engineer,Man,65000.0
2283,Russia,No experience,25-29,Data Engineer,Man,39176.71626648631
2284,Russia,No experience,45-49,Data Engineer,Man,6250.0
2285,Germany,Under 1 year,40-44,Data Analyst,Man,95000.0
2286,Italy,Under 1 year,25-29,Data Scientist,Man,17500.0
2287,Switzerland,1-2 years,25-29,Data Analyst,Man,85000.0
2288,Germany,5-10 years,35-39,Data Scientist,Man,85000.0
2289,Russia,1-2 years,18-21,Data Engineer,Woman,2500.0
2290,Germany,Under 1 year,35-39,Data Analyst,Man,12500.0
2291,Russia,Under 1 year,22-24,Data Analyst,Woman,39176.71626648631
2292,Switzerland,4-5 years,40-44,Data Scientist,Man,137500.0
2293,Spain,No experience,25-29,Data Scientist,Man,17500.0
2294,Italy,Under 1 year,40-44,Data Engineer,Woman,45000.0
2295,Ireland,3-4 years,25-29,Other,Man,45000.0
2296,Italy,Under 1 year,25-29,Data Analyst,Man,45000.0
2297,Portugal,1-2 years,50-54,Data Engineer,Man,35000.0
2298,Portugal,3-4 years,25-29,Data Scientist,Woman,45000.0
2299,Spain,Under 1 year,35-39,Data Scientist,Man,2500.0
2300,Ukraine,Under 1 year,18-21,Data Analyst,Man,39176.71626648631
2301,Poland,4-5 years,45-49,Data Scientist,Man,2500.0
2302,Italy,1-2 years,45-49,Data Engineer,Man,39176.71626648631
2303,Poland,No experience,25-29,Data Engineer,Woman,39176.71626648631
2304,Germany,Under 1 year,25-29,Data Engineer,Man,55000.0
2305,Russia,No experience,35-39,Data Analyst,Woman,12500.0
2306,Netherlands,1-2 years,55-59,Other,Woman,65000.0
2307,Netherlands,2-3 years,35-39,Data Scientist,Man,500.0
2308,France,Under 1 year,35-39,Data Analyst,Man,3500.0
2309,Ireland,No experience,40-44,Other,Woman,45000.0
2310,Russia,No experience,25-29,Data Engineer,Man,12500.0
2311,UK,No experience,45-49,Data Analyst,Man,65000.0
2312,France,5-10 years,50-54,Data Engineer,Man,65000.0
2313,France,No experience,35-39,Data Analyst,Man,137500.0
2314,Spain,No experience,25-29,Data Analyst,Woman,1500.0
2315,Germany,1-2 years,25-29,Other,Man,1500.0
2316,UK,1-2 years,30-34,Data Scientist,Man,500.0
2317,Germany,10-20 years,40-44,Other,Man,112500.0
2318,Russia,No experience,25-29,Data Analyst,Man,22500.0
2319,Ukraine,1-2 years,22-24,Data Analyst,Woman,12500.0
2320,Germany,3-4 years,25-29,Data Scientist,Man,55000.0
2321,Spain,1-2 years,25-29,Data Scientist,Man,500.0
2322,Sweden,No experience,50-54,Other,Man,65000.0
2323,Spain,Under 1 year,35-39,Other,Man,22500.0
2324,UK,Under 1 year,55-59,Other,Man,39176.71626648631
2325,Russia,No experience,35-39,Data Analyst,Woman,1500.0
2326,Germany,2-3 years,25-29,Data Scientist,Man,65000.0
2327,UK,Under 1 year,30-34,Other,Woman,35000.0
2328,Portugal,4-5 years,25-29,Data Scientist,Woman,500.0
2329,Portugal,Under 1 year,40-44,Data Analyst,Man,17500.0
2330,Italy,Under 1 year,18-21,Data Scientist,Man,65000.0
2331,Spain,Under 1 year,45-49,Data Engineer,Man,39176.71626648631
2332,Romania,4-5 years,30-34,Data Scientist,Man,35000.0
2333,France,10-20 years,35-39,Data Scientist,Man,75000.0
2334,France,1-2 years,55-59,Data Scientist,Man,6250.0
2335,Germany,2-3 years,35-39,Data Analyst,Man,95000.0
2336,Romania,4-5 years,35-39,Data Scientist,Woman,22500.0
2337,France,4-5 years,40-44,Data Scientist,Man,45000.0
2338,Spain,4-5 years,50-54,Data Scientist,Man,112500.0
2339,Poland,3-4 years,25-29,Data Engineer,Man,35000.0
2340,UK,No experience,40-44,Other,Woman,85000.0
2341,France,1-2 years,30-34,Data Scientist,Man,2500.0
2342,Russia,Under 1 year,22-24,Data Engineer,Man,8750.0
2343,Switzerland,3-4 years,35-39,Data Engineer,Man,112500.0
2344,Portugal,No experience,45-49,Data Scientist,Woman,17500.0
2345,UK,Under 1 year,40-44,Data Engineer,Man,45000.0
2346,Russia,Under 1 year,22-24,Data Engineer,Man,500.0
2347,Austria,Under 1 year,18-21,Other,Man,500.0
2348,UK,1-2 years,30-34,Other,Man,45000.0
2349,UK,5-10 years,35-39,Data Scientist,Man,112500.0
2350,Spain,5-10 years,40-44,Data Scientist,Woman,35000.0
2351,Russia,No experience,30-34,Data Scientist,Man,1500.0
2352,Poland,1-2 years,22-24,Data Scientist,Man,17500.0
2353,France,5-10 years,30-34,Data Engineer,Man,55000.0
2354,Germany,3-4 years,25-29,Data Engineer,Man,85000.0
2355,Italy,Under 1 year,30-34,Data Scientist,Man,35000.0
2356,Poland,5-10 years,45-49,Data Analyst,Man,35000.0
2357,Poland,Under 1 year,30-34,Data Scientist,Man,17500.0
2358,France,5-10 years,45-49,Data Scientist,Man,65000.0
2359,UK,2-3 years,25-29,Other,Man,55000.0
2360,Italy,1-2 years,45-49,Data Analyst,Man,22500.0
2361,Ukraine,1-2 years,30-34,Data Scientist,Man,45000.0
2362,Ireland,5-10 years,55-59,Data Scientist,Man,45000.0
2363,UK,1-2 years,22-24,Data Engineer,Man,12500.0
2364,Spain,Under 1 year,25-29,Data Scientist,Man,3500.0
2365,Romania,No experience,55-59,Data Engineer,Man,22500.0
2366,Spain,2-3 years,55-59,Data Analyst,Other,75000.0
2367,Austria,4-5 years,30-34,Data Scientist,Woman,55000.0
2368,Italy,Under 1 year,50-54,Other,Man,65000.0
2369,Netherlands,Under 1 year,55-59,Data Analyst,Man,75000.0
2370,Greece,5-10 years,45-49,Data Scientist,Man,27500.0
2371,Portugal,Under 1 year,25-29,Data Analyst,Man,1500.0
2372,UK,Under 1 year,30-34,Other,Man,45000.0
2373,Russia,1-2 years,30-34,Data Scientist,Woman,8750.0
2374,Germany,1-2 years,25-29,Data Engineer,Man,65000.0
2375,UK,Under 1 year,35-39,Data Analyst,Man,45000.0
2376,Germany,5-10 years,35-39,Data Scientist,Man,75000.0
2377,Spain,1-2 years,25-29,Data Scientist,Woman,500.0
2378,France,Under 1 year,25-29,Data Engineer,Woman,500.0
2379,UK,3-4 years,30-34,Data Analyst,Man,75000.0
2380,UK,No experience,35-39,Other,Man,35000.0
2381,Ireland,4-5 years,50-54,Data Engineer,Man,4500.0
2382,UK,4-5 years,45-49,Data Scientist,Man,137500.0
2383,Germany,5-10 years,30-34,Data Analyst,Woman,95000.0
2384,Poland,5-10 years,35-39,Data Scientist,Man,35000.0
2385,Spain,3-4 years,35-39,Data Scientist,Woman,39176.71626648631
2386,Ukraine,Under 1 year,22-24,Data Analyst,Man,1500.0
2387,Spain,3-4 years,50-54,Other,Man,45000.0
2388,Denmark,5-10 years,35-39,Data Scientist,Man,112500.0
2389,Czech Republic,4-5 years,30-34,Data Engineer,Man,45000.0
2390,Greece,Under 1 year,45-49,Other,Man,12500.0
2391,Russia,Under 1 year,18-21,Data Analyst,Man,500.0
2392,Ukraine,4-5 years,30-34,Data Scientist,Man,27500.0
2393,Spain,2-3 years,50-54,Data Analyst,Man,500.0
2394,Sweden,Under 1 year,30-34,Data Analyst,Man,65000.0
2395,Netherlands,5-10 years,30-34,Data Scientist,Man,45000.0
2396,France,Under 1 year,45-49,Data Analyst,Man,55000.0
2397,Russia,Under 1 year,30-34,Data Analyst,Woman,8750.0
2398,Germany,2-3 years,45-49,Other,Man,137500.0
2399,Spain,Under 1 year,45-49,Data Analyst,Man,45000.0
2400,Russia,5-10 years,35-39,Data Scientist,Man,35000.0
2401,Germany,1-2 years,40-44,Data Scientist,Other,39176.71626648631
2402,Greece,2-3 years,30-34,Data Scientist,Woman,17500.0
2403,Italy,3-4 years,40-44,Data Analyst,Man,85000.0
2404,Russia,Under 1 year,25-29,Data Engineer,Man,27500.0
2405,Switzerland,No experience,50-54,Other,Woman,39176.71626648631
2406,Germany,Under 1 year,40-44,Other,Man,55000.0
2407,UK,3-4 years,22-24,Data Engineer,Man,12500.0
2408,UK,5-10 years,30-34,Data Analyst,Woman,75000.0
2409,Switzerland,4-5 years,30-34,Data Engineer,Man,137500.0
2410,Ukraine,Under 1 year,35-39,Data Scientist,Woman,500.0
2411,Russia,2-3 years,22-24,Data Analyst,Man,22500.0
2412,Netherlands,3-4 years,30-34,Data Scientist,Man,112500.0
2413,Russia,No experience,25-29,Data Scientist,Man,500.0
2414,UK,Under 1 year,35-39,Data Scientist,Woman,500.0
2415,UK,5-10 years,35-39,Data Scientist,Man,95000.0
2416,Russia,3-4 years,30-34,Data Analyst,Woman,35000.0
2417,UK,3-4 years,40-44,Data Engineer,Man,500.0
2418,Russia,No experience,25-29,Other,Man,27500.0
2419,UK,1-2 years,50-54,Data Scientist,Woman,85000.0
2420,Poland,5-10 years,45-49,Data Engineer,Man,27500.0
2421,France,1-2 years,25-29,Data Scientist,Man,45000.0
2422,Italy,2-3 years,25-29,Data Engineer,Man,500.0
2423,Spain,5-10 years,30-34,Data Scientist,Man,112500.0
2424,Switzerland,Under 1 year,35-39,Data Engineer,Woman,75000.0
2425,Russia,No experience,25-29,Data Analyst,Man,500.0
2426,UK,2-3 years,45-49,Data Scientist,Man,55000.0
2427,Spain,2-3 years,30-34,Data Analyst,Man,85000.0
2428,Netherlands,Under 1 year,40-44,Data Analyst,Woman,55000.0
2429,Russia,4-5 years,22-24,Data Engineer,Man,55000.0
2430,Spain,3-4 years,40-44,Data Analyst,Man,55000.0
2431,Russia,No experience,50-54,Other,Man,35000.0
2432,Poland,3-4 years,25-29,Data Analyst,Woman,45000.0
2433,Italy,No experience,25-29,Data Analyst,Man,55000.0
2434,France,1-2 years,22-24,Data Engineer,Man,1500.0
2435,UK,4-5 years,25-29,Data Scientist,Man,65000.0
2436,Belarus,Under 1 year,45-49,Data Analyst,Man,500.0
2437,France,1-2 years,22-24,Data Scientist,Man,22500.0
2438,Russia,Under 1 year,25-29,Other,Man,4500.0
2439,UK,5-10 years,30-34,Data Scientist,Man,75000.0
2440,UK,1-2 years,40-44,Data Engineer,Man,95000.0
2441,Portugal,5-10 years,25-29,Data Scientist,Man,17500.0
2442,Spain,5-10 years,45-49,Data Scientist,Man,55000.0
2443,Russia,No experience,22-24,Other,Man,3500.0
2444,Italy,1-2 years,25-29,Data Scientist,Man,39176.71626648631
2445,Russia,2-3 years,22-24,Data Scientist,Man,500.0
2446,Greece,3-4 years,45-49,Data Analyst,Man,55000.0
2447,Italy,2-3 years,50-54,Data Scientist,Woman,65000.0
2448,Russia,No experience,22-24,Data Analyst,Man,500.0
2449,Ukraine,No experience,25-29,Data Analyst,Woman,12500.0
2450,Russia,1-2 years,18-21,Data Engineer,Man,4500.0
2451,UK,5-10 years,40-44,Data Scientist,Other,112500.0
2452,Poland,Under 1 year,25-29,Data Scientist,Man,500.0
2453,Germany,Under 1 year,30-34,Data Scientist,Man,85000.0
2454,Poland,Under 1 year,45-49,Data Analyst,Man,1500.0
2455,Netherlands,Under 1 year,25-29,Other,Man,500.0
2456,Russia,No experience,30-34,Data Analyst,Man,2500.0
2457,Portugal,3-4 years,45-49,Data Engineer,Man,95000.0
2458,Romania,Under 1 year,22-24,Data Scientist,Man,1500.0
2459,Spain,20 or more years,50-54,Data Scientist,Man,39176.71626648631
2460,Portugal,Under 1 year,50-54,Data Analyst,Man,45000.0
2461,Belgium,3-4 years,30-34,Data Engineer,Man,95000.0
2462,UK,No experience,40-44,Other,Woman,27500.0
2463,Russia,1-2 years,25-29,Data Engineer,Man,1500.0
2464,Greece,2-3 years,22-24,Data Engineer,Man,12500.0
2465,Poland,1-2 years,45-49,Data Scientist,Man,39176.71626648631
2466,Russia,Under 1 year,30-34,Other,Woman,500.0
2467,Italy,2-3 years,40-44,Data Scientist,Man,27500.0
2468,France,4-5 years,25-29,Data Scientist,Man,6250.0
2469,Ukraine,Under 1 year,30-34,Data Analyst,Man,500.0
2470,Russia,Under 1 year,30-34,Data Scientist,Woman,500.0
2471,Russia,Under 1 year,40-44,Data Analyst,Woman,65000.0
2472,Spain,4-5 years,40-44,Data Engineer,Man,55000.0
2473,Russia,2-3 years,22-24,Data Engineer,Man,17500.0
2474,Germany,3-4 years,35-39,Data Scientist,Man,65000.0
2475,France,10-20 years,40-44,Data Analyst,Woman,45000.0
2476,Germany,1-2 years,35-39,Data Scientist,Man,137500.0
2477,Russia,Under 1 year,25-29,Data Analyst,Man,12500.0
2478,Spain,2-3 years,35-39,Data Analyst,Man,17500.0
2479,Poland,5-10 years,25-29,Data Scientist,Woman,27500.0
2480,Portugal,2-3 years,22-24,Data Engineer,Man,27500.0
2481,Russia,2-3 years,18-21,Data Scientist,Man,1500.0
2482,Russia,20 or more years,55-59,Data Analyst,Man,8750.0
2483,Russia,Under 1 year,22-24,Data Analyst,Man,8750.0
2484,Germany,No experience,35-39,Data Scientist,Man,55000.0
2485,Spain,3-4 years,30-34,Data Scientist,Man,45000.0
2486,Russia,1-2 years,30-34,Data Engineer,Man,22500.0
2487,Spain,No experience,35-39,Data Scientist,Man,500.0
2488,Germany,Under 1 year,22-24,Other,Man,3500.0
2489,Italy,Under 1 year,45-49,Other,Man,45000.0
2490,Russia,Under 1 year,18-21,Data Engineer,Man,65000.0
2491,UK,1-2 years,50-54,Other,Man,500.0
2492,Russia,1-2 years,50-54,Data Analyst,Man,500.0
2493,Greece,2-3 years,45-49,Data Scientist,Man,75000.0
2494,Germany,Under 1 year,40-44,Data Engineer,Man,2500.0
2495,Ukraine,1-2 years,40-44,Other,Man,8750.0
2496,France,1-2 years,35-39,Data Engineer,Man,75000.0
2497,Ireland,2-3 years,25-29,Data Scientist,Man,17500.0
2498,Russia,1-2 years,50-54,Data Engineer,Man,4500.0
2499,UK,3-4 years,30-34,Data Scientist,Woman,55000.0
2500,Denmark,Under 1 year,22-24,Data Engineer,Woman,500.0
2501,Netherlands,2-3 years,40-44,Data Engineer,Woman,500.0
2502,Portugal,10-20 years,50-54,Data Analyst,Man,95000.0
2503,Russia,3-4 years,25-29,Data Analyst,Woman,2500.0
2504,UK,No experience,30-34,Other,Man,112500.0
2505,Russia,No experience,30-34,Data Analyst,Man,35000.0
2506,Netherlands,Under 1 year,55-59,Data Analyst,Man,95000.0
2507,Germany,10-20 years,40-44,Data Scientist,Man,75000.0
2508,Czech Republic,Under 1 year,40-44,Data Analyst,Man,45000.0
2509,France,No experience,25-29,Data Scientist,Man,500.0
2510,Austria,5-10 years,40-44,Data Scientist,Man,55000.0
2511,France,Under 1 year,25-29,Data Analyst,Man,39176.71626648631
2512,Russia,No experience,18-21,Data Engineer,Man,1500.0
2513,France,Under 1 year,35-39,Data Analyst,Woman,27500.0
2514,Greece,3-4 years,50-54,Data Analyst,Man,27500.0
2515,France,3-4 years,40-44,Data Scientist,Man,1500.0
2516,France,Under 1 year,25-29,Data Scientist,Woman,2500.0
2517,Italy,2-3 years,22-24,Data Engineer,Man,500.0
2518,Portugal,4-5 years,40-44,Data Scientist,Man,55000.0
2519,Denmark,3-4 years,25-29,Data Engineer,Man,95000.0
2520,Russia,5-10 years,30-34,Data Scientist,Man,65000.0
2521,Spain,3-4 years,30-34,Data Engineer,Man,35000.0
2522,Spain,2-3 years,40-44,Data Engineer,Woman,35000.0
2523,Italy,Under 1 year,25-29,Data Engineer,Man,27500.0
2524,Italy,4-5 years,35-39,Data Scientist,Other,17500.0
2525,UK,2-3 years,30-34,Other,Man,112500.0
2526,Russia,3-4 years,55-59,Data Scientist,Man,2500.0
2527,Poland,Under 1 year,40-44,Other,Man,65000.0
2528,Germany,5-10 years,30-34,Data Scientist,Man,137500.0
2529,Ireland,4-5 years,30-34,Data Scientist,Other,500.0
2530,UK,2-3 years,40-44,Data Analyst,Man,22500.0
2531,Germany,4-5 years,50-54,Data Analyst,Man,85000.0
2532,Belarus,2-3 years,45-49,Data Engineer,Man,2500.0
2533,Denmark,Under 1 year,30-34,Data Scientist,Man,65000.0
2534,UK,1-2 years,30-34,Data Scientist,Man,65000.0
2535,Greece,1-2 years,25-29,Data Engineer,Man,12500.0
2536,France,2-3 years,50-54,Data Scientist,Man,55000.0
2537,Spain,Under 1 year,22-24,Data Engineer,Man,45000.0
2538,Spain,No experience,30-34,Data Analyst,Man,39176.71626648631
2539,Russia,Under 1 year,25-29,Data Scientist,Man,39176.71626648631
2540,UK,Under 1 year,25-29,Data Scientist,Man,75000.0
2541,Spain,10-20 years,45-49,Data Scientist,Man,65000.0
2542,Sweden,Under 1 year,35-39,Data Analyst,Man,55000.0
2543,Russia,No experience,35-39,Other,Man,1500.0
2544,Netherlands,2-3 years,50-54,Data Engineer,Man,112500.0
2545,Greece,3-4 years,35-39,Data Engineer,Man,75000.0
2546,Denmark,1-2 years,30-34,Data Scientist,Woman,85000.0
2547,Ukraine,3-4 years,40-44,Data Engineer,Man,45000.0
2548,Ukraine,5-10 years,45-49,Data Analyst,Man,22500.0
2549,Belgium,3-4 years,25-29,Data Scientist,Man,27500.0
2550,France,Under 1 year,25-29,Data Scientist,Man,17500.0
2551,Ukraine,1-2 years,18-21,Data Engineer,Man,45000.0
2552,Romania,Under 1 year,45-49,Data Scientist,Man,500.0
2553,France,Under 1 year,18-21,Data Scientist,Man,500.0
2554,France,1-2 years,30-34,Data Scientist,Man,35000.0
2555,France,Under 1 year,25-29,Data Engineer,Man,17500.0
2556,Russia,Under 1 year,30-34,Data Engineer,Man,2500.0
2557,France,2-3 years,25-29,Data Analyst,Man,45000.0
2558,France,3-4 years,30-34,Data Scientist,Man,3500.0
2559,Netherlands,1-2 years,25-29,Data Scientist,Woman,75000.0
2560,Russia,1-2 years,25-29,Data Engineer,Man,1500.0
2561,Germany,2-3 years,30-34,Data Scientist,Man,500.0
2562,Italy,3-4 years,30-34,Data Analyst,Man,35000.0
2563,Greece,Under 1 year,35-39,Data Engineer,Man,22500.0
2564,Germany,5-10 years,45-49,Data Scientist,Man,112500.0
2565,Spain,No experience,55-59,Other,Man,65000.0
2566,Russia,4-5 years,50-54,Data Scientist,Man,500.0
2567,Germany,10-20 years,35-39,Data Engineer,Man,112500.0
2568,UK,2-3 years,40-44,Data Scientist,Woman,39176.71626648631
2569,Germany,4-5 years,30-34,Data Scientist,Man,22500.0
2570,France,1-2 years,25-29,Data Scientist,Man,39176.71626648631
2571,France,2-3 years,22-24,Data Scientist,Woman,1500.0
2572,Belarus,Under 1 year,35-39,Data Engineer,Man,39176.71626648631
2573,Russia,Under 1 year,22-24,Data Scientist,Man,6250.0
2574,Austria,10-20 years,40-44,Data Scientist,Woman,2500.0
2575,UK,1-2 years,22-24,Data Scientist,Man,45000.0
2576,Russia,No experience,30-34,Data Analyst,Man,12500.0
2577,Russia,1-2 years,30-34,Other,Man,55000.0
2578,Germany,20 or more years,50-54,Data Scientist,Man,137500.0
2579,UK,5-10 years,30-34,Data Scientist,Man,137500.0
2580,Germany,5-10 years,35-39,Data Scientist,Man,112500.0
2581,France,2-3 years,30-34,Data Analyst,Man,55000.0
2582,Sweden,2-3 years,30-34,Data Scientist,Man,45000.0
2583,Germany,No experience,30-34,Data Engineer,Man,85000.0
2584,Portugal,5-10 years,30-34,Data Engineer,Man,75000.0
2585,Germany,1-2 years,25-29,Data Scientist,Man,65000.0
2586,Russia,Under 1 year,40-44,Data Engineer,Man,500.0
2587,Russia,No experience,35-39,Data Engineer,Man,22500.0
2588,Italy,1-2 years,35-39,Data Analyst,Man,65000.0
